ID,TargetLogLoss,TargetRAUC
ID_460BB3A552,1,1
ID_7AD5472445,1,1
ID_B79DA8DB82,1,1
ID_9CF92D316E,1,1
ID_40A4A36EBD,1,1
ID_F26FAFAF14,1,1
ID_4A1FCFA1DC,1,1
ID_737FFA02BE,1,1
ID_D1EC7F0814,1,1
ID_AEA2391746,1,1
ID_F9F80CB579,1,1
ID_603C7F5560,1,1
ID_6DD55608A0,1,1
ID_80D50ECE1C,1,1
ID_D696B7E738,1,1
ID_4C49988E72,1,1
ID_A124B87878,1,1
ID_4DFEA733E1,1,1
ID_A6748C82EB,1,1
ID_C575DD370E,1,1
ID_6A394D1BE3,1,1
ID_613A8D0C42,1,1
ID_FF53C3E90C,1,1
ID_9C66B53333,1,1
ID_AB2155157B,1,1
ID_9E0C0E944B,1,1
ID_3BE42BF0A4,1,1
ID_45AD1E340D,1,1
ID_7CA896FC29,1,1
ID_435E2C9ED3,1,1
ID_DE8A92953E,1,1
ID_CC8F98CF49,1,1
ID_D390B40654,1,1
ID_E0EC37396A,1,1
ID_9F238949ED,1,1
ID_015AB60569,1,1
ID_B668AA0F22,1,1
ID_E2B1D8ABB9,1,1
ID_D0B9AE65E4,1,1
ID_321974CA3A,1,1
ID_D5C8509A13,1,1
ID_8510550671,1,1
ID_A477C6A54D,1,1
ID_C17BD82431,1,1
ID_22B79AEF73,1,1
ID_9FA5EE285E,1,1
ID_BFA795EAB6,1,1
ID_2049D31556,1,1
ID_883796F19E,1,1
ID_644D98B3D6,1,1
ID_5FD0E90F3A,1,1
ID_5AE14ABFEA,1,1
ID_5BDE16B843,1,1
ID_F997E6F63C,1,1
ID_6395E53B95,1,1
ID_D80AE77FB3,1,1
ID_C29E439C7B,1,1
ID_8A31ADBCF0,1,1
ID_D06C319909,1,1
ID_2F16305E00,1,1
ID_2EC12A3811,1,1
ID_187FA7529D,1,1
ID_DC2088C0AB,1,1
ID_705AD3B4A2,1,1
ID_9257F6A057,1,1
ID_9CD8872C8B,1,1
ID_AFC5B6EDE8,1,1
ID_12A70AF8E9,1,1
ID_07AF7C2E48,1,1
ID_554EAEC801,1,1
ID_3A7A7A7472,1,1
ID_EC3BA7EBC5,1,1
ID_45682E3EAD,1,1
ID_4FC90068C2,1,1
ID_D54CAF83AC,1,1
ID_5A352A90DA,1,1
ID_946819BE58,1,1
ID_C7F80B766C,1,1
ID_8B6424D211,1,1
ID_16ECDA34E1,1,1
ID_F1F8044D2A,1,1
ID_246A96428E,1,1
ID_960D2A5528,1,1
ID_4EA6D0D538,1,1
ID_04FFECAE96,1,1
ID_A3523EA5B9,1,1
ID_2C7A5ED458,1,1
ID_F0ED0945C2,1,1
ID_203AA09A18,1,1
ID_4AD48BCE8F,1,1
ID_B57BE15036,1,1
ID_83A573E4FB,1,1
ID_5E46D738CC,1,1
ID_DFD6BB8B5D,1,1
ID_97582DECE4,1,1
ID_A268867C0B,1,1
ID_2816D7B649,1,1
ID_7F2874AB62,1,1
ID_AF54282027,1,1
ID_DBD03E5A3E,1,1
ID_02042598F1,1,1
ID_0C019D966D,1,1
ID_1954D57749,1,1
ID_CCA4CB0150,1,1
ID_3F47085C1E,1,1
ID_82A895880D,1,1
ID_03D13B2D16,1,1
ID_EC110C9328,1,1
ID_8C7CADA30B,1,1
ID_0993E10698,1,1
ID_92C89534C4,1,1
ID_C5DCEB0C88,1,1
ID_BA964F268B,1,1
ID_2BD151D42C,1,1
ID_57BAB273A0,1,1
ID_BFD1C808FF,1,1
ID_128AD2D7A6,1,1
ID_CF7CF9C69F,1,1
ID_275D17A8B4,1,1
ID_9ADF7A1743,1,1
ID_32ED86714F,1,1
ID_F9B71A06D2,1,1
ID_2EA4D6D31E,1,1
ID_2CABDEB656,1,1
ID_FBD2FEEA7F,1,1
ID_29B505CC9C,1,1
ID_C104F7DAD9,1,1
ID_35D8EC3582,1,1
ID_0CF267BB64,1,1
ID_4DFAF896BF,1,1
ID_A5DA8991E1,1,1
ID_5E9242D266,1,1
ID_870DD269EB,1,1
ID_B6D805C4D4,1,1
ID_4E57A4C27A,1,1
ID_50952E2A3E,1,1
ID_89B31CC1ED,1,1
ID_3D25D40380,1,1
ID_351AB5FBEA,1,1
ID_DD42E89AB5,1,1
ID_169CF319D4,1,1
ID_95984FA367,1,1
ID_AEB1313D4F,1,1
ID_CA3949EF3C,1,1
ID_FABB3275D7,1,1
ID_60A15C5D06,1,1
ID_DA03466A76,1,1
ID_3EB99AB2F0,1,1
ID_A81B452AEC,1,1
ID_D13B00794E,1,1
ID_E631A83B84,1,1
ID_D47D36252F,1,1
ID_1B9BFD5DD2,1,1
ID_9EBC4426F1,1,1
ID_6445BD3787,1,1
ID_76A97BC0F7,1,1
ID_B95B5C32C3,1,1
ID_AD5F9BE118,1,1
ID_A77C8DAE20,1,1
ID_AF3E8800E1,1,1
ID_B22AE95002,1,1
ID_2CFDE90A63,1,1
ID_CC6600FFCE,1,1
ID_C93580CD70,1,1
ID_F2EF986F0F,1,1
ID_3EDE98E675,1,1
ID_BEA7C34D74,1,1
ID_E7810A3B5A,1,1
ID_01B83B7F0C,1,1
ID_6FF75C6AF0,1,1
ID_685CDB76D8,1,1
ID_C85CABB671,1,1
ID_1FE5296456,1,1
ID_BB4CFA01F7,1,1
ID_1E8FE7F5C0,1,1
ID_2442E6A065,1,1
ID_F180BBD57A,1,1
ID_B006E87D04,1,1
ID_D9F67900FD,1,1
ID_F5F430EA76,1,1
ID_471D37FFEC,1,1
ID_33EFC36E67,1,1
ID_C2E436A807,1,1
ID_475CA1E752,1,1
ID_4DFF77AEB8,1,1
ID_C2C1720C4A,1,1
ID_76A3045A18,1,1
ID_5DD4584706,1,1
ID_FDE1F0AA6F,1,1
ID_D248BABE55,1,1
ID_F1A5CF4FC5,1,1
ID_1436E8F346,1,1
ID_80F6625D9A,1,1
ID_592CE8A276,1,1
ID_E36B4C8D52,1,1
ID_0BC352C97C,1,1
ID_8E299576CA,1,1
ID_36C2FD984E,1,1
ID_5B0D7911E8,1,1
ID_494AC721F0,1,1
ID_72B62F7DCC,1,1
ID_90903A05C5,1,1
ID_52CC12E013,1,1
ID_26FB7A5805,1,1
ID_06BBAEDB70,1,1
ID_416097CC7B,1,1
ID_6AEAD9620D,1,1
ID_DFABC4BD6D,1,1
ID_D36E525F6E,1,1
ID_D3FC3CBD9D,1,1
ID_1A9BADE155,1,1
ID_840B0D65A7,1,1
ID_D1E15774A7,1,1
ID_5243782256,1,1
ID_190870FC76,1,1
ID_C44B2C83DD,1,1
ID_4D758FA19F,1,1
ID_A260FF7F62,1,1
ID_EF5B2BBDD4,1,1
ID_E78FB5BF49,1,1
ID_C106ED2B35,1,1
ID_7347F9C659,1,1
ID_9D95C6792F,1,1
ID_D46AC6D1B3,1,1
ID_6034F2E749,1,1
ID_6BC3CE0EFC,1,1
ID_5FFAA12610,1,1
ID_19054728B8,1,1
ID_292745CBCF,1,1
ID_C2036FD5BF,1,1
ID_1B3DE326F1,1,1
ID_2B05816D1E,1,1
ID_519F87DE18,1,1
ID_E373BFBAF8,1,1
ID_EFFECB2C1E,1,1
ID_B4C5B6B95F,1,1
ID_139D903E44,1,1
ID_801F83146D,1,1
ID_B6612165BD,1,1
ID_91D0786809,1,1
ID_41CC2E158D,1,1
ID_3F3A5BCDF5,1,1
ID_037253FD6C,1,1
ID_1A36DDE1B4,1,1
ID_851FDCF700,1,1
ID_8AC5C9A269,1,1
ID_96F3F1E009,1,1
ID_EFC329A1F6,1,1
ID_01E9684F87,1,1
ID_896CA66356,1,1
ID_D3E8FCF947,1,1
ID_E72ECAF6CF,1,1
ID_E4BB541356,1,1
ID_8528FE1E3D,1,1
ID_607F3DEEB0,1,1
ID_6C27550271,1,1
ID_015FE907B2,1,1
ID_ECFCB6F246,1,1
ID_C70DEBB309,1,1
ID_521844ABB8,1,1
ID_E5ADC71F41,1,1
ID_0724596C45,1,1
ID_39C403EBA1,1,1
ID_DC18E02A95,1,1
ID_72ED3444DF,1,1
ID_EE697DF5ED,1,1
ID_4BA6861E3E,1,1
ID_030D983A6D,1,1
ID_983A2056CC,1,1
ID_B31D289228,1,1
ID_17A5B199D9,1,1
ID_F978EE859A,1,1
ID_0D6E14B384,1,1
ID_4FAFBDC195,1,1
ID_C8A886008C,1,1
ID_3E026166C6,1,1
ID_D00D31C2C7,1,1
ID_F025EE42D6,1,1
ID_CFA3A6FA3C,1,1
ID_1219F67D65,1,1
ID_8732A8D426,1,1
ID_EA6E53398C,1,1
ID_3B44783235,1,1
ID_C72F61E8A1,1,1
ID_9F30CE9398,1,1
ID_044D8D0285,1,1
ID_443E6F6A1A,1,1
ID_EBA388F4C9,1,1
ID_3001571A56,1,1
ID_BEF369E41A,1,1
ID_1E8078CF6D,1,1
ID_938CF1E461,1,1
ID_186524F24F,1,1
ID_70E68E415B,1,1
ID_AD5C4E4755,1,1
ID_DA3C9F3081,1,1
ID_66C900D09B,1,1
ID_C194AF0176,1,1
ID_1E5DBBD858,1,1
ID_EFD65EDCDE,1,1
ID_02C9628067,1,1
ID_3532D3AF9D,1,1
ID_263031C900,1,1
ID_67457DBBA2,1,1
ID_C493992777,1,1
ID_1B6D209114,1,1
ID_02C4408611,1,1
ID_2B88871BA9,1,1
ID_C547EFB8B2,1,1
ID_0D47C03AEB,1,1
ID_A0B1670CA2,1,1
ID_8122A8AA57,1,1
ID_E031E30503,1,1
ID_E166401C96,1,1
ID_EE77E0CF04,1,1
ID_54DA60982E,1,1
ID_6F8051D135,1,1
ID_2E18ACA252,1,1
ID_6367BA59B4,1,1
ID_7517A712D7,1,1
ID_7563832869,1,1
ID_FBDC459519,1,1
ID_9C71C9A8ED,1,1
ID_3DA8911A80,1,1
ID_30B29F3C85,1,1
ID_0ED25B9195,1,1
ID_96DB5B4A88,1,1
ID_6A4F4D4EC2,1,1
ID_A8A48DF078,1,1
ID_BCDE5553D8,1,1
ID_B3BE5D914A,1,1
ID_DE49646E66,1,1
ID_2D9E3D8203,1,1
ID_F5CA6AF1B4,1,1
ID_07CCC12238,1,1
ID_1017BEF54E,1,1
ID_B2F07FAAED,1,1
ID_2C8D7B6E0C,1,1
ID_7880914013,1,1
ID_6B32606632,1,1
ID_0F896DC57D,1,1
ID_CB4A61FB43,1,1
ID_E19AFAA93B,1,1
ID_5656584439,1,1
ID_7EC9A8BA24,1,1
ID_21FC49D761,1,1
ID_8C59A41F1C,1,1
ID_4ED7E57698,1,1
ID_D01F96DD01,1,1
ID_9ED7664F9E,1,1
ID_7A77C547C6,1,1
ID_146F0F53E1,1,1
ID_4B3333714D,1,1
ID_4BEFBB7143,1,1
ID_F9F4BD96AE,1,1
ID_C9AB6FB4F4,1,1
ID_7DFA24019C,1,1
ID_92F6803B51,1,1
ID_FCC6F9EF2B,1,1
ID_4453961045,1,1
ID_B685719298,1,1
ID_A6505D4AF8,1,1
ID_FB736598BB,1,1
ID_EB8080EAB9,1,1
ID_DFC7611251,1,1
ID_66FE8A30A5,1,1
ID_5E004DFE84,1,1
ID_C0AC19E45D,1,1
ID_DDE3194F89,1,1
ID_86D0720A85,1,1
ID_3807EBACBF,1,1
ID_4B0B50BEB2,1,1
ID_8A383B6CC0,1,1
ID_0B3D98E397,1,1
ID_821E90A113,1,1
ID_41AE86727C,1,1
ID_4929A5F6CD,1,1
ID_520C41F8AA,1,1
ID_B2985A68BA,1,1
ID_DB85F4A2FB,1,1
ID_F75BC03C5E,1,1
ID_7AE94A7F30,1,1
ID_1D3A79AB72,1,1
ID_303566F27A,1,1
ID_C37D980D71,1,1
ID_0729380D26,1,1
ID_8ED95DE4FB,1,1
ID_83BB7502FF,1,1
ID_9FE2EC7A6D,1,1
ID_406F5FF935,1,1
ID_D5269A958E,1,1
ID_472EB86517,1,1
ID_0744EDD6F1,1,1
ID_B2496C2D3F,1,1
ID_B9732064EF,1,1
ID_261A7C9F9C,1,1
ID_BC524A2526,1,1
ID_0363D73A51,1,1
ID_DD8C89048B,1,1
ID_CC41BE2505,1,1
ID_87F4F444C8,1,1
ID_17EA9EB1C4,1,1
ID_B9EEF7D05A,1,1
ID_786A7CC845,1,1
ID_2012C6AED7,1,1
ID_7D78FB0BF2,1,1
ID_7F51094E0B,1,1
ID_82F676E8FC,1,1
ID_C2F4EB236B,1,1
ID_466F17BD67,1,1
ID_527D3B3E3F,1,1
ID_B724F803E9,1,1
ID_CBF8EAB1D2,1,1
ID_132F5BFE0A,1,1
ID_D4C17834B8,1,1
ID_524631D679,1,1
ID_348CBE8E90,1,1
ID_AE7D0C5CC4,1,1
ID_5DA7BFFAAD,1,1
ID_C34B729E96,1,1
ID_3EDCF151AB,1,1
ID_E12DE58A94,1,1
ID_F89CEFB118,1,1
ID_EF0A98871D,1,1
ID_964B143F5B,1,1
ID_6C5894ADD8,1,1
ID_1725498F98,1,1
ID_E33B8D6B28,1,1
ID_978F397510,1,1
ID_8834D967B8,1,1
ID_2E2DAB7967,1,1
ID_4A607D0B1A,1,1
ID_D853417DA3,1,1
ID_ADE1385046,1,1
ID_69F92C6CFB,1,1
ID_CF73C2B1B3,1,1
ID_139DB73FEE,1,1
ID_D20A39FF8F,1,1
ID_471047F89D,1,1
ID_A41324F6BB,1,1
ID_C9645D5CFD,1,1
ID_7DA9FBFD7C,1,1
ID_08509A407C,1,1
ID_3C3DC04537,1,1
ID_737E482AB6,1,1
ID_6CEA897AE6,1,1
ID_7CEF7E5612,1,1
ID_28E6165E53,1,1
ID_74F6B6F3ED,1,1
ID_EF06BFA053,1,1
ID_6C13D0741A,1,1
ID_E588A741F1,1,1
ID_E2D8B2D02B,1,1
ID_55184D6220,1,1
ID_D50FB95FCD,1,1
ID_497FD68F1F,1,1
ID_EB89C7C8EA,1,1
ID_0CC2389AAE,1,1
ID_D4C96CD658,1,1
ID_48E416B06A,1,1
ID_B07EB64405,1,1
ID_7843BFCD9D,1,1
ID_2790E05BCD,1,1
ID_513AAC3721,1,1
ID_B59477A0E3,1,1
ID_E963162FD4,1,1
ID_30158C1130,1,1
ID_9B14C22798,1,1
ID_AA74580B86,1,1
ID_3FA4DADC89,1,1
ID_AC6FE57D1C,1,1
ID_07CD74A9DA,1,1
ID_F6F41B9619,1,1
ID_D320F7FE48,1,1
ID_8CC52A8EBC,1,1
ID_5B7A35B638,1,1
ID_F699AFE129,1,1
ID_9CEE94DF57,1,1
ID_5217CBA36B,1,1
ID_3E2181972F,1,1
ID_963CF4F13F,1,1
ID_36B8A66EAC,1,1
ID_000EABD923,1,1
ID_6BE3D08F89,1,1
ID_377E840FA8,1,1
ID_C766FC92A2,1,1
ID_62774F291F,1,1
ID_8ED999CC22,1,1
ID_1C49EEFE3F,1,1
ID_96B5B0E427,1,1
ID_868F8FDB05,1,1
ID_3BF824D325,1,1
ID_49D1C4BFFB,1,1
ID_355B88711F,1,1
ID_410D8529C7,1,1
ID_173A9B27FE,1,1
ID_BE09976B8A,1,1
ID_E1A68F9425,1,1
ID_95B1BF5E75,1,1
ID_B919EDFFFC,1,1
ID_1FA2F90D6C,1,1
ID_759D92533E,1,1
ID_AC6BF90DC1,1,1
ID_3DB1F42346,1,1
ID_F1F7116234,1,1
ID_556A09CB4B,1,1
ID_496A5A8715,1,1
ID_E5939EB7D0,1,1
ID_81700ABBA4,1,1
ID_D81B4AEBDA,1,1
ID_E8E7602038,1,1
ID_DF309ADBB7,1,1
ID_68DCB7FAF6,1,1
ID_3DD5CC660A,1,1
ID_6E8BE985D3,1,1
ID_674FA96A8F,1,1
ID_87C5D87DAD,1,1
ID_5D82145325,1,1
ID_092EBD285B,1,1
ID_F58B7C9ACC,1,1
ID_FDEED20355,1,1
ID_A7D611CA44,1,1
ID_046860AA9C,1,1
ID_83489A252B,1,1
ID_530589B01F,1,1
ID_C8B5797FC1,1,1
ID_95C2C6C897,1,1
ID_3C2CA31D1A,1,1
ID_608CC60167,1,1
ID_2549FA445D,1,1
ID_3948C6AC8C,1,1
ID_7051DA1F23,1,1
ID_764EFB61A4,1,1
ID_B447641385,1,1
ID_4C245EDEA6,1,1
ID_D2F3BDB8D0,1,1
ID_DDFC632DA6,1,1
ID_C322781F40,1,1
ID_26A2FB1C4B,1,1
ID_B1644600BC,1,1
ID_4DB9FF0852,1,1
ID_15E41B17C8,1,1
ID_D647B9B422,1,1
ID_6C3A859B05,1,1
ID_7B20017E4D,1,1
ID_C30A083C32,1,1
ID_623C61E56A,1,1
ID_BDADB8AEAD,1,1
ID_20F2D827A5,1,1
ID_A9528C9F8E,1,1
ID_D1565461F8,1,1
ID_75C6AE2D42,1,1
ID_1913EB3A1B,1,1
ID_EF9987B287,1,1
ID_9EC2631F14,1,1
ID_E26D26CB96,1,1
ID_04BD561829,1,1
ID_84015072A5,1,1
ID_AB89B6499D,1,1
ID_A6112223A2,1,1
ID_9E355DB00B,1,1
ID_ED1B4D9EDA,1,1
ID_567A195473,1,1
ID_9908C806F9,1,1
ID_319D5F37F4,1,1
ID_94B9E48EF1,1,1
ID_B16A50F9A2,1,1
ID_6E4A5B026A,1,1
ID_60FB619E85,1,1
ID_63AD7AFBD7,1,1
ID_35E37EC1FB,1,1
ID_11695D5B83,1,1
ID_922526AF9C,1,1
ID_BB783767C5,1,1
ID_E9035B5ED5,1,1
ID_42389C6AAB,1,1
ID_84E448AD84,1,1
ID_03C4DFAD6C,1,1
ID_41321A8A9D,1,1
ID_F358410704,1,1
ID_74006B98FF,1,1
ID_849DA3128D,1,1
ID_6A7B1E052C,1,1
ID_FC84BEB913,1,1
ID_AA6CC135E4,1,1
ID_EBDBECFD53,1,1
ID_E23D15108E,1,1
ID_8DB9F0CE05,1,1
ID_D5DE0F7B88,1,1
ID_4A44539026,1,1
ID_BB681E9995,1,1
ID_EDBECF01D8,1,1
ID_60B092D1BB,1,1
ID_E3E0186886,1,1
ID_78C2042EA5,1,1
ID_F84DAF6592,1,1
ID_BC81D9E3B0,1,1
ID_E14C4B2FF3,1,1
ID_FE2CFED5E5,1,1
ID_5AF6B5A88B,1,1
ID_EB45BDFCBE,1,1
ID_E8C9ABF19A,1,1
ID_CBED1C50E2,1,1
ID_B1B960AC1F,1,1
ID_F40D41C3B7,1,1
ID_617422528E,1,1
ID_2421D2214E,1,1
ID_D49FF6B7DD,1,1
ID_1DAD838FA0,1,1
ID_31E010651F,1,1
ID_2C127E638F,1,1
ID_BF3981993F,1,1
ID_4EB763AF8C,1,1
ID_945450FF77,1,1
ID_398A724DC7,1,1
ID_F041EF2CA9,1,1
ID_181BE8CFFB,1,1
ID_5865CFCA2A,1,1
ID_1F3E178702,1,1
ID_689113C271,1,1
ID_A306849030,1,1
ID_37963D53F7,1,1
ID_F45D3468EA,1,1
ID_B6E355DCD5,1,1
ID_8AB3C6A2C6,1,1
ID_0933AA500E,1,1
ID_6808C17029,1,1
ID_80F8E6BA07,1,1
ID_1B234DDCAF,1,1
ID_AF90A7990A,1,1
ID_38837E3756,1,1
ID_92F026D458,1,1
ID_7B8145C01B,1,1
ID_53DC897D99,1,1
ID_C0DA8CC78D,1,1
ID_F71A5E3D8A,1,1
ID_4080A74B9C,1,1
ID_6E57A791EC,1,1
ID_768F6CBCA7,1,1
ID_C9167B7D8D,1,1
ID_152A7B24A9,1,1
ID_5F40FB96DC,1,1
ID_BB2F5E7956,1,1
ID_956B927E9E,1,1
ID_422482FDEE,1,1
ID_B4A5A37908,1,1
ID_6B9B623D56,1,1
ID_4F1B4C5454,1,1
ID_AC0A66C230,1,1
ID_62ABCCE775,1,1
ID_7DDCF236A1,1,1
ID_AFF2EE48BE,1,1
ID_4BE32CCA01,1,1
ID_4F21587ACA,1,1
ID_E753A427F9,1,1
ID_51D9380A05,1,1
ID_40CB4AE552,1,1
ID_75515748D8,1,1
ID_C004C6B6C4,1,1
ID_C4F82BDC1B,1,1
ID_3A2FFC5CC4,1,1
ID_3397270980,1,1
ID_F2B4D273F3,1,1
ID_7382A10F82,1,1
ID_A514887548,1,1
ID_4B2CCF3FC9,1,1
ID_D5C4E9CA0E,1,1
ID_E8F2AB0625,1,1
ID_6918897F5F,1,1
ID_60857C6482,1,1
ID_3F3B6514D5,1,1
ID_3BA7B52BFD,1,1
ID_9774FA3D81,1,1
ID_325794A3B1,1,1
ID_BF56BAD83A,1,1
ID_6FFD7F6DA2,1,1
ID_68C33E358C,1,1
ID_AD48EE524D,1,1
ID_708C3D766B,1,1
ID_E70B1CC2C3,1,1
ID_66633EF573,1,1
ID_22B236056B,1,1
ID_DB285C4D9B,1,1
ID_000509FD5C,1,1
ID_DF39BF49C8,1,1
ID_1B8935B39D,1,1
ID_37624C02E7,1,1
ID_8471BBF4DD,1,1
ID_36BA028459,1,1
ID_FD26B8A4F4,1,1
ID_E909057319,1,1
ID_D1B4BACA0F,1,1
ID_858A6365CA,1,1
ID_5F31805B72,1,1
ID_9E43348C6F,1,1
ID_381901A808,1,1
ID_7C35A75071,1,1
ID_B8AFFFF0D6,1,1
ID_92F0A1561F,1,1
ID_E1780F2C37,1,1
ID_98FD127E8F,1,1
ID_98EDDC4E44,1,1
ID_5F6286D635,1,1
ID_79577F85B3,1,1
ID_EAB9BAA07F,1,1
ID_7D137A21D1,1,1
ID_AA4A664BA9,1,1
ID_C941CBDD27,1,1
ID_DB582B7449,1,1
ID_8AD4F2B05B,1,1
ID_A0331D75BE,1,1
ID_AA57FCC5EF,1,1
ID_27990C61CA,1,1
ID_0E25ABCD60,1,1
ID_DD269CE9C7,1,1
ID_58DB8D628F,1,1
ID_66BC8DFF19,1,1
ID_05229F3EEA,1,1
ID_1E3010E775,1,1
ID_B50E244748,1,1
ID_07892E38C3,1,1
ID_33D7BCD3F8,1,1
ID_90C4471F05,1,1
ID_693CD2F7A0,1,1
ID_61F19B20A1,1,1
ID_B1DBB0822D,1,1
ID_003E4EAD0B,1,1
ID_3CB755397F,1,1
ID_EBBD3E75C4,1,1
ID_CE7E6B63C3,1,1
ID_94E7F27B36,1,1
ID_0725009286,1,1
ID_C4EC6B250F,1,1
ID_3443003D14,1,1
ID_16E0FEC942,1,1
ID_AF6BA50974,1,1
ID_32EFD2A8F9,1,1
ID_041517C46D,1,1
ID_358900909E,1,1
ID_5666B01D69,1,1
ID_C8A2FD66EB,1,1
ID_20DAD23361,1,1
ID_656FB8919C,1,1
ID_557016E3E9,1,1
ID_EDAE6D1FCE,1,1
ID_BDDFFF8C3F,1,1
ID_83EFDCE76D,1,1
ID_4435716AD7,1,1
ID_AC589BE95D,1,1
ID_863B30D634,1,1
ID_50ED23F400,1,1
ID_ECDA7533E6,1,1
ID_125AA2CFD4,1,1
ID_A0E7EB7975,1,1
ID_2B670FDEC0,1,1
ID_D98F81BC9E,1,1
ID_4DB6E2F71A,1,1
ID_4F31EC845F,1,1
ID_2E2BA03D49,1,1
ID_5968466A6F,1,1
ID_C53498CEE9,1,1
ID_C76EE54FF9,1,1
ID_CA4559FAFE,1,1
ID_676B2B74E3,1,1
ID_CAC74D19A3,1,1
ID_DD7F8EACDB,1,1
ID_D04591750C,1,1
ID_15BA20A7C2,1,1
ID_CE0883551E,1,1
ID_C8D50F5D41,1,1
ID_778A8E1972,1,1
ID_5661CE2B75,1,1
ID_0A5F71D8BB,1,1
ID_7DAC8E48AA,1,1
ID_69842F465F,1,1
ID_8F4310C131,1,1
ID_305D24926F,1,1
ID_AA0C341188,1,1
ID_609D4D4985,1,1
ID_A9A8AD2A24,1,1
ID_B1CEACEB22,1,1
ID_087FF66AC3,1,1
ID_4F14D47E01,1,1
ID_BD26F0DBA1,1,1
ID_87BAD45633,1,1
ID_3BDDF9F63F,1,1
ID_5651C26084,1,1
ID_4E68030505,1,1
ID_4E61EA0014,1,1
ID_E2880D7260,1,1
ID_EC773C2184,1,1
ID_256896D290,1,1
ID_B17AF5B952,1,1
ID_004B7AD597,1,1
ID_6C3F134E52,1,1
ID_BF9AE9D1CB,1,1
ID_94DF23BDB7,1,1
ID_70073E37F4,1,1
ID_C222022098,1,1
ID_0D70D24ECC,1,1
ID_C8180CEB84,1,1
ID_5CC6A428A7,1,1
ID_6EDB2DC332,1,1
ID_E6ADCAFB62,1,1
ID_0025D7F696,1,1
ID_F08C26C26E,1,1
ID_F1521F4D0B,1,1
ID_61FD4DF425,1,1
ID_DD9EE2EC1E,1,1
ID_D610338310,1,1
ID_D9BF4C1D5A,1,1
ID_D7C216E645,1,1
ID_71A4A059B1,1,1
ID_E711105F99,1,1
ID_787B561998,1,1
ID_2CEB40CC3D,1,1
ID_1F680065B8,1,1
ID_8FF1A13D3F,1,1
ID_8F35065D2B,1,1
ID_6964E728CF,1,1
ID_578590E88A,1,1
ID_EF87360791,1,1
ID_7FFA2699B5,1,1
ID_6370003E9C,1,1
ID_3EFE9A6318,1,1
ID_914BC2477D,1,1
ID_3C510CCE45,1,1
ID_C0C2A72C01,1,1
ID_3F87BD9B33,1,1
ID_2DA9858984,1,1
ID_2D4808E516,1,1
ID_93DBA7B36D,1,1
ID_6F964C38D5,1,1
ID_0B8135FFC2,1,1
ID_F616B531C5,1,1
ID_161B9AD691,1,1
ID_404DD9E1F2,1,1
ID_5C022763C1,1,1
ID_01CCF6E82F,1,1
ID_E3C0488198,1,1
ID_A56FB0F6F8,1,1
ID_7026B539BB,1,1
ID_61B6442FC4,1,1
ID_D18335AC17,1,1
ID_49700553EC,1,1
ID_B0C803569E,1,1
ID_73794A5504,1,1
ID_9F747784EA,1,1
ID_6EB2C66063,1,1
ID_582000DBD1,1,1
ID_8A4B7C2493,1,1
ID_72060E69BF,1,1
ID_499E064950,1,1
ID_B3F64F6724,1,1
ID_AF0533AD43,1,1
ID_CB6DF635EC,1,1
ID_1000C3A750,1,1
ID_0D22ABC2EB,1,1
ID_C57A68330E,1,1
ID_F800EE8FF2,1,1
ID_7BC82CB791,1,1
ID_A48230B147,1,1
ID_6CAD4C3E02,1,1
ID_E31970F3AB,1,1
ID_ECF0488EFB,1,1
ID_2FEBF7F843,1,1
ID_5371B05970,1,1
ID_6BDEB99DC7,1,1
ID_B45F0E07DE,1,1
ID_513B054B12,1,1
ID_8726A98D0D,1,1
ID_BA9AE29E00,1,1
ID_FB46C228D1,1,1
ID_B0A4C44CC8,1,1
ID_1DB653B65D,1,1
ID_C587DBD210,1,1
ID_212555EC64,1,1
ID_05C6A290FC,1,1
ID_E95A9FF76B,1,1
ID_E83BE2B7E4,1,1
ID_08885AE366,1,1
ID_9863A6276F,1,1
ID_03139CE145,1,1
ID_7C82D02835,1,1
ID_16B0BD1FA9,1,1
ID_542B21D478,1,1
ID_2803947E63,1,1
ID_E73EED397E,1,1
ID_C99B07AD16,1,1
ID_3580001AAD,1,1
ID_AAF52C61BF,1,1
ID_386047CE01,1,1
ID_4962148F7C,1,1
ID_0CE919E9D4,1,1
ID_15AB0B5AE6,1,1
ID_60CF63F76D,1,1
ID_A0920F46E6,1,1
ID_CDB1E08CFF,1,1
ID_B1DF4A0BEE,1,1
ID_A9BC1C51FE,1,1
ID_C3C2B39534,1,1
ID_76B16A6B22,1,1
ID_99116A639B,1,1
ID_B01323FD5B,1,1
ID_C840820983,1,1
ID_24B43FDEC5,1,1
ID_C451697166,1,1
ID_66BCFF58F3,1,1
ID_CFBF3B8F7B,1,1
ID_5136A19D29,1,1
ID_1C3A819E56,1,1
ID_FBE8F4E4B4,1,1
ID_FB2D075C33,1,1
ID_45A1775637,1,1
ID_494FC0C749,1,1
ID_3FE744C7D1,1,1
ID_B41FAA5EAB,1,1
ID_EA55FA087E,1,1
ID_DA6524E2D0,1,1
ID_9532D524E2,1,1
ID_96EE51B7AD,1,1
ID_3B4404D4D0,1,1
ID_7CC11E8306,1,1
ID_9F41F1A252,1,1
ID_4B47E54230,1,1
ID_683304E8AF,1,1
ID_6B7D40596F,1,1
ID_F0453372A8,1,1
